"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","110","Kjell-Arne Ottosson (KD)","KD","0509415296421","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","111","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","112","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","113","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","114","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","115","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","116","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:312 om åtgärder för lägre elkostnader kommande vinter","interpellationsdebatt","117","Energi- och näringsministern Ebba Busch (KD)","KD","0512510717328","HA10312","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:312 om åtgärder för lägre elkostnader kommande vinter","interpellationsdebatt","118","Marielle Lahti (MP)","MP","0348383585915","HA10312","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:312 om åtgärder för lägre elkostnader kommande vinter","interpellationsdebatt","119","Energi- och näringsministern Ebba Busch (KD)","KD","0512510717328","HA10312","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","12","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:312 om åtgärder för lägre elkostnader kommande vinter","interpellationsdebatt","120","Marielle Lahti (MP)","MP","0348383585915","HA10312","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:312 om åtgärder för lägre elkostnader kommande vinter","interpellationsdebatt","121","Energi- och näringsministern Ebba Busch (KD)","KD","0512510717328","HA10312","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:312 om åtgärder för lägre elkostnader kommande vinter","interpellationsdebatt","122","Marielle Lahti (MP)","MP","0348383585915","HA10312","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:312 om åtgärder för lägre elkostnader kommande vinter","interpellationsdebatt","123","Energi- och näringsministern Ebba Busch (KD)","KD","0512510717328","HA10312","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:319 om Öresundsmetron","interpellationsdebatt","124","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HA10319","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:319 om Öresundsmetron","interpellationsdebatt","125","Jamal El-Haj (S)","S","0121939297619","HA10319","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:319 om Öresundsmetron","interpellationsdebatt","126","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HA10319","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:319 om Öresundsmetron","interpellationsdebatt","127","Jamal El-Haj (S)","S","0121939297619","HA10319","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:319 om Öresundsmetron","interpellationsdebatt","128","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HA10319","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:319 om Öresundsmetron","interpellationsdebatt","129","Jamal El-Haj (S)","S","0121939297619","HA10319","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","13","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:319 om Öresundsmetron","interpellationsdebatt","130","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HA10319","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:321 om bostadspolitiken och situationen på bostadsmarknaden","interpellationsdebatt","131","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HA10321","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:321 om bostadspolitiken och situationen på bostadsmarknaden","interpellationsdebatt","132","Malcolm Momodou Jallow (V)","V","0254695027922","HA10321","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:321 om bostadspolitiken och situationen på bostadsmarknaden","interpellationsdebatt","133","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HA10321","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:321 om bostadspolitiken och situationen på bostadsmarknaden","interpellationsdebatt","134","Malcolm Momodou Jallow (V)","V","0254695027922","HA10321","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:321 om bostadspolitiken och situationen på bostadsmarknaden","interpellationsdebatt","135","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HA10321","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:321 om bostadspolitiken och situationen på bostadsmarknaden","interpellationsdebatt","136","Malcolm Momodou Jallow (V)","V","0254695027922","HA10321","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Svar på interpellation 2022/23:321 om bostadspolitiken och situationen på bostadsmarknaden","interpellationsdebatt","137","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HA10321","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","14","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","15","Kajsa Fredholm (V)","V","0627450126815","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","16","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","17","Kajsa Fredholm (V)","V","0627450126815","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","18","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","19","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","2","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","20","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","21","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","22","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","23","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","24","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","25","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","26","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","27","Anna-Caren Sätherberg (S)","S","0407081382317","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","28","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","29","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","3","Anna-Caren Sätherberg (S)","S","0407081382317","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","30","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","31","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","32","Kjell-Arne Ottosson (KD)","KD","0509415296421","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","33","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","34","Kjell-Arne Ottosson (KD)","KD","0509415296421","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","35","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","36","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","37","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","38","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","39","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","4","Martin Kinnunen (SD)","SD","0294138886823","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","40","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","41","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","42","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","43","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","44","Martin Kinnunen (SD)","SD","0294138886823","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","45","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","46","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","47","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","48","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","49","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","5","Helena Storckenfeldt (M)","M","0575283695521","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","50","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","51","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","52","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","53","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","54","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","55","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","56","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","57","Helena Storckenfeldt (M)","M","0575283695521","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","58","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","59","Helena Storckenfeldt (M)","M","0575283695521","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","6","Kajsa Fredholm (V)","V","0627450126815","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","60","Anna-Caren Sätherberg (S)","S","0407081382317","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","61","Helena Storckenfeldt (M)","M","0575283695521","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","62","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","63","Helena Storckenfeldt (M)","M","0575283695521","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","64","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","65","Helena Storckenfeldt (M)","M","0575283695521","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","66","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","67","Helena Storckenfeldt (M)","M","0575283695521","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","68","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","69","Helena Storckenfeldt (M)","M","0575283695521","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","7","Stina Larsson (C)","C","0847676507229","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","70","Kajsa Fredholm (V)","V","0627450126815","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","71","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","72","Kajsa Fredholm (V)","V","0627450126815","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","73","Martin Kinnunen (SD)","SD","0294138886823","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","74","Kajsa Fredholm (V)","V","0627450126815","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","75","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","76","Kajsa Fredholm (V)","V","0627450126815","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","77","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","78","Kajsa Fredholm (V)","V","0627450126815","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","79","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","8","Kjell-Arne Ottosson (KD)","KD","0509415296421","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","80","Kajsa Fredholm (V)","V","0627450126815","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","81","Statsrådet Romina Pourmokhtari (L)","L","0875693083423","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","82","Kajsa Fredholm (V)","V","0627450126815","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","83","Stina Larsson (C)","C","0847676507229","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","84","Kjell-Arne Ottosson (KD)","KD","0509415296421","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","85","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","86","Kjell-Arne Ottosson (KD)","KD","0509415296421","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","87","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","88","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","89","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","9","Per Bolund (MP)","MP","0956444284814","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","90","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","91","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","92","Kjell-Arne Ottosson (KD)","KD","0509415296421","","N"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","93","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","94","Kjell-Arne Ottosson (KD)","KD","0509415296421","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","95","Stina Larsson (C)","C","0847676507229","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","96","Kjell-Arne Ottosson (KD)","KD","0509415296421","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","97","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","98","Kjell-Arne Ottosson (KD)","KD","0509415296421","","Y"
"HA09100","2022/23","100","2023-04-28 00:00:00","Särskild debatt med anledning av IPCC:s rapport","","99","Per Bolund (MP)","MP","0956444284814","","Y"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","1","Niklas Karlsson (S)","S","065105536026","HA01SkU16","N"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","10","Niklas Karlsson (S)","S","065105536026","HA01SkU16","Y"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","11","Fredrik Ahlstedt (M)","M","0327372175911","HA01SkU16","Y"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","12","Ilona Szatmári Waldau (V)","V","0229350341619","HA01SkU16","N"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","13","Helena Lindahl (C)","C","084624777218","HA01SkU16","N"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","14","Cecilia Engström (KD)","KD","0256404677510","HA01SkU16","N"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","15","Marielle Lahti (MP)","MP","0348383585915","HA01SkU16","N"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","16","Cecilia Rönn (L)","L","0926477102420","HA01SkU16","N"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","17","Marielle Lahti (MP)","MP","0348383585915","HA01SkU16","Y"
"HA09101","2022/23","101","2023-05-02 00:00:00","Vissa förfarandefrågor för elstöd till företag","ärendedebatt","18","Cecilia Rönn (L)","L","0926477102420","HA01SkU16","Y"
